 Cover,Issue ID,Year,Date,Price,Archive URL,Colors,Cultural Context,Caption,Clothing,Hair,Pose,Expression,Mood,Era Indicators
,20120501,2012,2012-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120501,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a naked woman posing on a banana,bikini,blonde long,standing,smiling,happy,"2010s, contemporary"
,20120601,2012,2012-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120601,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",playboy magazine cover featuring a naked woman sitting on the ground,jeans,brown long,sitting,serious,happy,"2010s, contemporary"
,20120701,2012,2012-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120701,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a nude woman in fishnet stockings,lingerie,blonde long,pose,serious,sad,"2010s, contemporary"
,20120801,2012,2012-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120801,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20120901,2012,2012-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20120901,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman in lingersuit and stockings,lingerie,brown long,sitting,serious,sad,"2010s, contemporary"
,20121001,2012,2012-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20121001,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",an image of a naked woman wearing a football helmet on the cover of playboy magazine,helmet,brown long,standing,smiling,happy,"2010s, contemporary"
,20121101,2012,2012-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20121101,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",a close up of a person on a cover of a magazine,suit,blonde long and blonde,standing,smile,happy,"2010s, contemporary"
,20121201,2012,2012-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20121201,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",this is a black and white photo of a woman with a towel on her head,nothing,blonde short,standing,smile,happy,"2010s, contemporary"
,20130101,2013,2013-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130101,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",this is an image of a woman on the cover of playboy magazine,brown shirt,black curly,pose,serious,sad,"2010s, contemporary"
,20130201,2013,2013-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130201,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20130301,2013,2013-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130301,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",this is a picture of a woman in lingerie laying on a bed,lingerie,brown long,pose,pensive,sad,"2010s, contemporary"
,20130401,2013,2013-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130401,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",there is a blue record with a picture of a naked woman on it,nothing,black short,standing,smile,happy,"2010s, contemporary"
,20130501,2013,2013-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130501,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a naked woman with glitter on her body,lingerie,brown curly,pose,smiling,happy,"2010s, contemporary"
,20130601,2013,2013-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130601,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a naked woman on the phone,underwear,black curley,pose,smiling,happy,"2010s, contemporary"
,20130701,2013,2013-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130701,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",this is an image of a magazine cover with a group of people in the shape of a rabbit,swimsuit,blonde ponytail,squatting,happy,happy,"2010s, contemporary"
,20130801,2013,2013-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130801,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20130901,2013,2013-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20130901,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman laying on the grass,bikini,blonde long and blonde,upside down,smiling,happy,"2010s, contemporary"
,20131001,2013,2013-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20131001,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman dressed as a cheerleader jumping in the air,cheer uniform,blonde pigtails,leaping,smile,happy,"2010s, contemporary"
,20131101,2013,2013-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20131101,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",this is an image of a magazine cover with a cigarette sticking out of a woman ' s mouth,lipstick,brown short,mouth down,smile,sad,"2010s, contemporary"
,20131201,2013,2013-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20131201,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",this is a picture of a magazine cover with a woman ' s legs sticking out of a chimney,high heels,blonde short,standing,smiling,happy,"2010s, contemporary"
,20140101,2014,2014-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140101,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a woman in bunny ears,lingerie,brown pigtails,sitting,serious,sad,"2010s, contemporary"
,20140201,2014,2014-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140201,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20140301,2014,2014-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140301,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a naked woman in a bathtub,thong,black long and curly,sitting,frown,sad,"2010s, contemporary"
,20140401,2014,2014-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140401,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",this is a picture of a playboy magazine cover with a sexy woman,shorts,brown long,standing,serious,happy,"2010s, contemporary"
,20140501,2014,2014-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140501,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",there is a woman sitting on the nose of an airplane,swimsuit,brown pigtails,pose,smiling,happy,"2010s, contemporary"
,20140601,2014,2014-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140601,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",there is a woman holding a flower in front of her face,nothing,blonde long,sitting,stern,sad,"2010s, contemporary"
,20140701,2014,2014-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140701,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine with a naked woman wearing a headband,bra,blonde long,pose,neutral,sad,"2010s, contemporary"
,20140801,2014,2014-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140801,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20140901,2014,2014-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20140901,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",there is a woman that is sitting on a couch in a black lingerie,lingerie,blonde long,sitting,serious,sad,"2010s, contemporary"
,20141001,2014,2014-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20141001,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",there is a woman in a red jacket with lots of stickers on it,jacket,blonde pigtails,standing,smiling,happy,"2010s, contemporary"
,20141101,2014,2014-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20141101,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",an image of a woman with red nails on a cover of a magazine,bikini,brown short,sitting,smiling,happy,"2010s, contemporary"
,20141201,2014,2014-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20141201,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",this is a picture of a woman posing naked on the cover of a magazine,nothing,blonde long,standing,serious,sad,"2010s, contemporary"
,20150101,2015,2015-01-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150101,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",an image of a woman in a bikini on the cover of playboy magazine,thong,blonde long,standing,serious,sexy,"2010s, contemporary"
,20150201,2015,2015-02-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150201,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20150301,2015,2015-03-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150301,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",marilyn monroe on the cover of playboy magazine,lingerie,blonde curly,pose,smile,happy,"2010s, contemporary"
,20150401,2015,2015-04-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150401,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine featuring a woman with purple hair and leopard print,cheetah print dress,purple long and purple,sitting,smiling,happy,"2010s, contemporary"
,20150501,2015,2015-05-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150501,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a naked woman in a fur coat,fur coat,brown long,standing,serious,sad,"2010s, contemporary"
,20150601,2015,2015-06-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150601,Artistic color gradients and textures,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a beautiful blonde woman,necklace,blonde wavy,standing,smiling,happy,"2010s, contemporary"
,20150701,2015,2015-07-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150701,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",this is an image of a group of women in bikinis laying on the beach,bikini,brown braids,lying down,smiling,happy,"2010s, contemporary"
,20150801,2015,2015-08-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150801,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",,,,,,,
,20150901,2015,2015-09-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20150901,Contemporary neutrals with vibrant pops,"Social media dominance, cultural shifts, streaming era",the cover of playboy magazine features a sexy woman with a tennis racket,underwear,blonde ponytail,standing,serious,sad,"2010s, contemporary"
,20151001,2015,2015-10-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20151001,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",there is a woman with glasses and a pencil on the cover of a magazine,glasses,blonde curly,standing,serious,content,"2010s, contemporary"
,20151101,2015,2015-11-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20151101,Clean design with striking contrasts,"Social media dominance, cultural shifts, streaming era",there are two women that are laying down on the cover of a magazine,necklace,brown curly,laying down,sad,sad,"2010s, contemporary"
,20151201,2015,2015-12-01 00:00:00,$7.99,https://ipb-ma.playboy.com/issue/20151201,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",there is a woman sitting in a bathtub on the cover of a magazine,bathrobe,black braids,sitting,happy,happy,"2010s, contemporary"
,20160101,2016,2016-01-01 00:00:00,$8.99,https://ipb-ma.playboy.com/issue/20160101,Modern minimalist with bold color blocks,"Social media dominance, cultural shifts, streaming era",there is a picture of a woman that is on the cover of playboy,bra,blonde long,sitting,smile,happy,"2010s, contemporary"
,20160201,2016,2016-02-01 00:00:00,$8.99,https://ipb-ma.playboy.com/issue/20160201,Diverse color palettes reflecting inclusivity,"Social media dominance, cultural shifts, streaming era",,,,,,,
